,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12
1487,90.6090833333333,81.6570833333333,-19.69291666666669,-133.71491666666668,-99.16791666666668,-47.07791666666668,-104.26191666666668,-85.41891666666669,10.134083333333336,-5.784916666666675,62.193083333333306,250.52608333333333
4691,107.64066666666668,111.70166666666665,123.76866666666666,85.51566666666668,58.82066666666668,8.669666666666672,-28.348333333333358,-69.50033333333334,-84.11733333333336,-104.58333333333331,-107.09733333333332,-102.47033333333331
1034,-31.47049999999996,-71.43749999999997,-53.54749999999996,-35.66349999999997,-18.296499999999952,-13.75449999999995,-41.382499999999965,24.922500000000042,15.946500000000043,69.09050000000005,62.992500000000035,92.60050000000004
718,35.082166666666666,-23.29783333333333,-40.19283333333334,8.740166666666653,10.786166666666674,-9.167833333333334,-58.85683333333334,10.288166666666655,10.516166666666663,-9.012833333333333,-25.37383333333335,90.48916666666665
1712,-168.55558333333346,-90.03858333333346,-93.76158333333342,-145.58358333333342,-221.65458333333345,-24.54558333333341,-43.37558333333345,-155.03958333333344,160.6364166666666,205.49441666666655,268.8344166666666,307.5894166666666
4675,9.344416666666689,-8.067583333333289,-13.07958333333329,-19.146583333333297,-20.809583333333308,-23.2305833333333,-24.685583333333284,-19.03958333333327,-20.246583333333263,-21.505583333333277,44.974416666666684,115.49241666666671
7436,-16.940333333333314,25.733666666666693,-2.4893333333333203,-32.857333333333315,26.73666666666668,5.678666666666686,-40.9313333333333,27.172666666666686,0.15066666666669448,-34.228333333333325,29.5926666666667,12.381666666666689
6826,8.966250000000002,-72.18175,23.788250000000005,87.68324999999999,39.15725000000003,-55.80374999999998,45.22125,39.82024999999999,-27.30374999999998,5.316250000000025,-41.74475000000001,-52.91874999999999
3627,-190.0338333333334,-187.68483333333342,46.21916666666664,58.05416666666656,8.226166666666586,22.543166666666593,73.01616666666666,65.23116666666658,0.30016666666665515,-22.039833333333377,30.022166666666635,96.14616666666666
4566,-29.699000000000012,-9.586000000000013,-18.88900000000001,-1.8460000000000036,21.772999999999968,33.041,28.543000000000006,-9.331000000000017,8.016999999999996,8.169999999999959,-3.187000000000012,-27.00600000000003
502,78.4691666666667,-71.43083333333333,-16.92683333333332,1.744166666666672,-7.955833333333317,-73.39883333333331,-1.630833333333328,2.3871666666666727,-25.118833333333328,-9.600833333333327,55.923166666666674,67.53916666666669
1552,56.40966666666668,66.84466666666668,106.66966666666667,-9.315333333333314,-22.909333333333308,52.654666666666685,-37.00733333333329,-80.97033333333331,-9.044333333333299,-34.305333333333294,-82.58433333333329,-6.442333333333295
279,66.17800000000005,33.84800000000007,26.58600000000007,38.129000000000076,17.976000000000056,25.519000000000062,21.128000000000043,0.8650000000000659,-63.85199999999995,-40.325999999999965,-17.611999999999966,-108.43899999999994
7473,-1.4513333333333094,37.00466666666671,35.430666666666696,-29.424333333333323,63.92166666666668,9.642666666666685,-66.8373333333333,6.084666666666692,27.354666666666674,17.404666666666685,-49.43633333333332,-49.694333333333304
282,84.80075000000005,64.64775000000003,72.19075000000004,67.79975000000002,47.53675000000004,-17.180249999999972,6.3457500000000095,29.059750000000008,-61.76724999999996,-141.05624999999998,-96.45824999999996,-55.91924999999998
2827,44.46758333333331,39.8825833333333,12.50958333333331,-1.6604166666666913,-12.306416666666692,-11.908416666666696,-11.827416666666693,-12.467416666666693,-12.222416666666689,-10.945416666666702,-13.690416666666692,-9.831416666666698
2937,-62.48774999999995,16.19825000000003,-14.718749999999943,5.767250000000047,7.532250000000033,7.805250000000058,23.36325000000005,41.451250000000016,26.74025000000006,4.897250000000042,-18.01374999999996,-38.534749999999974
5115,-205.00016666666664,-28.560166666666646,-81.28116666666665,-120.34716666666668,-7.431166666666627,-63.032166666666626,26.749833333333413,-5.137166666666644,162.22083333333342,123.18883333333338,100.98983333333342,97.6398333333334
3417,14.773000000000025,25.980000000000075,21.42300000000006,13.996000000000038,12.275000000000034,24.994000000000028,33.58400000000006,17.26100000000008,-1.8469999999999231,-86.11099999999993,-28.61399999999992,-47.71399999999994
4763,150.35216666666662,138.90916666666664,149.4931666666667,21.355166666666662,22.00716666666665,-11.640833333333319,-8.76383333333331,-51.95583333333332,-83.06383333333332,-107.5648333333333,-109.86083333333335,-109.26683333333335
1589,-104.23408333333333,-174.83308333333332,-61.423083333333324,-38.19808333333333,-29.241083333333336,-9.080083333333334,47.48191666666668,72.43691666666666,46.84991666666667,94.34191666666669,79.47291666666666,76.4259166666667
4673,90.3605,42.7355,12.081500000000005,-5.330499999999972,-10.342499999999973,-16.40949999999998,-18.07249999999999,-20.493499999999983,-21.948499999999967,-16.302499999999952,-17.509499999999946,-18.76849999999996
7418,-192.414,-189.64799999999997,-134.03199999999998,-30.24799999999999,26.437000000000012,38.12300000000005,81.98600000000005,93.464,95.61600000000004,65.95300000000003,109.93400000000003,34.82900000000001
6172,-49.72416666666675,-20.269166666666763,-10.833166666666727,56.54883333333328,11.298833333333278,39.783833333333234,-21.549166666666736,-27.83016666666674,9.048833333333278,11.612833333333242,2.949833333333288,-1.0371666666667352
6318,-102.42641666666668,-47.800416666666706,-44.5724166666667,-28.8054166666667,-21.137416666666695,94.19458333333336,25.971583333333285,75.56858333333327,34.48858333333334,-56.04541666666671,90.67158333333333,-20.107416666666666
5384,7.2949166666667224,22.707916666666733,41.69691666666665,114.63491666666664,150.9349166666667,33.042916666666656,-93.06808333333333,1.0079166666666879,33.21091666666666,-7.973083333333307,-108.26708333333329,-195.2230833333333
194,-63.00116666666668,-104.94916666666666,-113.64016666666666,-61.44616666666667,-91.25816666666665,-100.81916666666666,84.36483333333331,66.28983333333332,84.39083333333332,118.96583333333331,90.22783333333331,90.87483333333336
5493,-73.1440833333333,-50.796083333333286,-47.6200833333333,-51.96108333333325,-52.76408333333325,-54.23108333333329,-36.41208333333327,20.39591666666672,35.7549166666667,59.81591666666674,148.1489166666667,102.81291666666675
2715,-86.2665,-85.4575,-88.1685,-85.56349999999999,-85.8005,-82.38749999999999,29.196500000000015,49.684500000000014,60.89750000000001,84.34150000000002,139.0805,150.4435
5577,-16.455249999999978,-23.334249999999997,23.154750000000035,25.83075000000008,18.592750000000024,45.703750000000014,106.82475,6.644750000000045,-26.842249999999922,-40.32024999999999,-51.15324999999996,-68.64624999999995
2373,71.85666666666663,46.874666666666656,44.73866666666666,53.15866666666665,49.78366666666665,-27.637333333333345,-57.550333333333356,-62.417333333333346,-67.55933333333334,-64.40733333333336,-28.048333333333346,41.207666666666654
5886,-383.5798333333334,-304.4218333333334,-126.89983333333339,-1.5698333333333494,-38.4668333333334,-102.17483333333337,-101.84483333333338,37.68116666666663,177.7881666666666,223.32316666666657,250.0431666666666,370.12216666666666
3009,92.9428333333334,30.623833333333323,131.6198333333333,157.99883333333332,176.9958333333334,106.11483333333331,-84.45816666666667,-79.92016666666666,-45.30216666666661,-104.4801666666666,-190.13816666666662,-191.99716666666666
7601,-24.470416666666637,-3.2764166666666483,36.25158333333334,-38.67241666666666,9.180583333333345,39.74058333333335,-54.78241666666665,28.499583333333362,16.682583333333355,-44.579416666666646,37.75358333333335,-2.327416666666636
2279,-25.029083333333332,-24.62108333333333,-24.497083333333336,-27.10808333333334,-23.51908333333334,-27.360083333333336,-20.532083333333333,-6.2080833333333345,6.887916666666655,50.26391666666666,51.84891666666667,69.87391666666667
6584,-93.13891666666666,-155.26691666666667,-114.27491666666668,-89.12091666666669,-84.74991666666665,110.98608333333334,108.20308333333332,23.9180833333333,104.66408333333334,9.21008333333333,81.91108333333335,97.65908333333334
1179,-97.24025000000003,-38.11525000000003,-13.939250000000015,-91.73925000000003,-21.131250000000023,23.941749999999985,-46.67825000000002,92.33274999999995,110.81974999999997,29.80174999999997,45.49374999999995,6.453749999999985
4650,46.98933333333326,-7.748666666666736,-21.29566666666676,-20.877666666666755,-26.573666666666725,-38.70166666666671,-41.12166666666673,-41.24566666666675,-41.11666666666673,-25.301666666666733,13.106333333333282,203.8873333333333
6359,110.64983333333328,103.99583333333328,-37.72916666666674,-220.51116666666675,-147.73416666666674,-67.69816666666674,-46.32616666666672,-73.77716666666674,16.980833333333237,95.51783333333327,139.29283333333325,127.33883333333324
1006,56.13491666666667,-6.991083333333307,-58.700083333333325,13.69291666666669,-10.70808333333332,-47.13808333333333,26.70291666666668,-36.336083333333335,-21.923083333333324,52.560916666666685,-20.832083333333316,53.536916666666684
1882,5.862666666666655,22.102666666666636,14.683666666666653,12.527666666666647,-12.739333333333349,-12.488333333333344,-9.081333333333362,-14.575333333333361,-10.963333333333367,-3.407333333333355,2.6356666666666513,5.442666666666639
5847,84.4713333333334,41.75633333333337,62.75133333333338,106.58633333333336,21.856333333333396,-10.495666666666637,7.205333333333385,-47.209666666666635,-49.62866666666662,-109.99266666666662,-57.358666666666636,-49.941666666666606
3535,-10.270833333333258,60.48816666666664,9.968166666666662,89.47516666666672,19.31516666666664,71.97816666666665,61.1731666666667,32.01716666666664,-29.004833333333295,-95.53183333333328,-90.22283333333331,-119.38483333333329
2263,-58.14274999999998,-31.94474999999997,-14.794749999999965,5.947250000000025,9.295250000000038,14.340250000000026,17.244250000000022,28.69225000000003,22.270250000000033,12.225250000000017,9.08125000000004,-14.213749999999976
4729,-42.644000000000005,-35.825999999999965,-32.33299999999997,-23.101,-16.377999999999986,-5.158999999999992,9.569000000000017,15.240000000000009,27.665999999999997,38.54200000000003,42.081999999999994,22.34200000000004
4964,-115.12841666666657,-114.38841666666656,-110.87041666666659,-98.48141666666658,-106.40541666666661,-98.48241666666661,-119.1604166666666,-109.07941666666659,150.22958333333338,217.38658333333342,219.47958333333338,284.90058333333343
495,179.34333333333325,63.995333333333235,-4.331666666666763,139.30733333333325,38.81233333333324,31.690333333333285,29.07233333333329,-13.888666666666722,-163.78866666666676,-109.28466666666674,-90.61366666666675,-100.31366666666673
5317,261.51675,296.17175,216.2857499999999,204.49974999999995,45.19374999999991,-93.92425000000003,-69.3782500000001,-46.574250000000006,-151.93325000000004,-267.28625000000005,-199.71925000000005,-194.85225000000003
5290,119.23899999999992,224.37099999999998,280.063,194.75799999999992,109.03699999999992,-102.68500000000006,-90.84400000000005,-91.58400000000006,-150.60300000000007,-174.74700000000007,-121.28600000000006,-195.71900000000005
3624,-101.69358333333327,-129.67458333333332,-142.7835833333333,-136.8915833333333,-134.5425833333333,99.36141666666674,111.19641666666666,61.36841666666669,75.6854166666667,126.15841666666677,118.37341666666669,53.44241666666676
1668,-21.762916666666626,-16.347916666666606,61.40108333333336,63.2960833333334,38.20808333333338,37.1590833333334,39.26808333333338,14.8080833333334,-14.47191666666663,-100.60891666666663,-105.06391666666661,4.115083333333359
2765,-114.28950000000009,-114.60450000000009,-88.31250000000009,-65.4335000000001,-46.54750000000007,-35.98550000000006,31.0114999999999,53.28649999999993,93.63949999999994,92.0764999999999,91.74649999999991,103.41249999999991
6818,-64.90658333333337,-83.09558333333337,-78.09558333333337,-4.1185833333333335,37.41941666666662,-19.499583333333362,-17.008583333333377,89.37241666666665,31.88541666666663,-49.26258333333337,46.70741666666663,110.60241666666661
7228,-10.816166666666732,-18.60916666666671,-64.57616666666672,10.75983333333329,14.772833333333267,-32.178166666666726,-6.428166666666726,36.91483333333326,50.28983333333326,70.35383333333328,-47.422166666666726,-3.061166666666736
3663,183.3586666666668,188.17266666666677,63.308666666666795,-7.3813333333332025,14.512666666666746,-18.414333333333218,-34.606333333333225,-112.47233333333321,-37.76333333333321,-56.22433333333322,-51.495333333333235,-130.99533333333324
5025,-23.917166666666617,12.497833333333347,33.73083333333341,10.172833333333415,126.27883333333341,8.534833333333381,52.13283333333345,62.62883333333343,11.897833333333438,-70.1291666666666,-66.22516666666661,-157.6031666666666
2888,-112.30558333333333,-108.86258333333333,-111.82558333333334,3.6384166666666715,33.65441666666666,36.77041666666668,36.865416666666675,36.252416666666676,39.80041666666665,48.76641666666666,45.807416666666654,51.43841666666668
3984,-223.47491666666667,-292.42291666666665,-258.3809166666666,-218.08091666666667,-139.78391666666664,-32.76991666666663,205.2720833333334,111.68808333333334,202.43608333333339,218.26608333333343,205.98508333333336,221.26608333333343
1601,95.64458333333329,-40.87841666666668,-28.738416666666694,-4.495416666666671,8.695583333333332,37.36858333333333,107.54858333333334,59.94558333333333,28.562583333333293,-24.351416666666694,-146.5914166666667,-92.71041666666667
4654,-89.62316666666669,-101.75116666666668,-104.17116666666669,-104.29516666666672,-104.1661666666667,-88.3511666666667,-49.943166666666684,140.83783333333332,140.3728333333333,70.54883333333328,156.6418333333333,133.89983333333333
322,-50.543750000000045,-107.50275000000005,25.53424999999993,-6.832750000000033,58.41224999999997,86.78524999999996,61.48824999999994,44.01324999999997,16.151249999999948,-72.21275000000006,-33.98275000000007,-21.309750000000065
6351,113.00025000000011,166.92925000000008,53.595250000000135,-34.206749999999886,32.575250000000096,30.398250000000075,20.51225000000011,15.66125000000011,21.932250000000124,15.278250000000128,-126.4467499999999,-309.2287499999999
368,-241.82775000000004,-108.87875000000003,-46.50675000000001,-44.928750000000036,-46.86375000000004,-24.69975000000005,-26.91575000000006,-38.34375000000006,42.018249999999966,100.85224999999997,125.97625,310.11824999999993
7285,27.349916666666672,63.57791666666668,26.754916666666702,7.782916666666665,57.20491666666669,33.006916666666655,39.4859166666667,20.57791666666668,-83.76908333333333,-110.66008333333332,-37.953083333333325,-43.35908333333333
4001,219.07858333333337,112.21258333333338,65.5865833333333,16.676583333333326,-49.28241666666668,-64.45641666666666,-50.50441666666666,-54.46341666666666,-32.46141666666665,-103.93041666666664,-52.93941666666666,-5.516416666666657
6602,-118.05358333333334,-116.58458333333331,-148.14458333333332,-170.15258333333333,-91.60658333333333,-12.419583333333321,44.149416666666696,106.40041666666667,126.13041666666669,106.98541666666665,77.7284166666667,195.56741666666665
3848,-117.45408333333341,102.01091666666662,2.868916666666564,89.59191666666663,65.2329166666666,94.70991666666657,118.83291666666662,95.15991666666662,-14.896083333333422,-58.56408333333343,-185.70808333333343,-191.78508333333343
6998,81.50316666666669,-2.004833333333295,119.8441666666667,59.40916666666669,41.79616666666669,97.46516666666668,33.70616666666672,-21.1728333333333,-131.2148333333333,-128.4168333333333,-71.2498333333333,-79.66483333333332
1640,-106.93133333333336,-71.93033333333335,-47.13133333333337,-5.801333333333332,64.24066666666664,55.233666666666636,173.4406666666667,75.53166666666664,-59.252333333333354,-62.01333333333332,0.3436666666666497,-15.730333333333363
3835,106.76183333333324,78.58283333333327,-34.098166666666714,-44.098166666666714,-43.59516666666673,-52.630166666666696,-126.6851666666667,-87.9761666666667,-92.1781666666667,-49.76416666666671,142.9468333333333,202.73383333333334
821,-82.80633333333336,-132.19133333333335,-66.82233333333335,-24.076333333333366,-16.329333333333352,3.7206666666666592,-14.575333333333333,-11.062333333333356,114.36566666666664,95.49666666666667,71.78066666666666,62.499666666666656
1908,18.284250000000014,17.117250000000013,18.669250000000005,15.875250000000023,14.55725000000001,10.284250000000014,-3.0907499999999857,-9.148749999999978,-7.9357499999999845,-22.90474999999998,-23.712749999999986,-27.994749999999982
4593,10.339500000000044,25.78150000000005,15.272500000000036,18.794500000000028,15.154500000000041,29.09050000000002,28.472500000000025,-1.6374999999999886,0.023500000000012733,-37.402499999999975,-42.18249999999995,-61.70649999999998
4023,274.7445833333333,266.73758333333336,180.4375833333333,169.12358333333333,1.2925833333333117,-173.27141666666665,-132.68841666666668,-97.93141666666668,-105.26941666666664,-101.87141666666668,-154.27741666666668,-127.02641666666665
936,46.783500000000004,31.495499999999993,8.265500000000003,-78.4905,-72.69749999999999,-10.893500000000017,-56.226500000000016,-38.19550000000001,39.37649999999999,24.466499999999996,24.063500000000005,82.05249999999998
626,-84.98824999999997,-30.895249999999947,-34.23124999999996,-83.27124999999995,-60.80624999999995,27.291750000000036,34.35675000000006,37.80675000000005,-12.37024999999997,46.14375000000004,101.16775000000004,59.79575000000003
271,-59.10591666666659,-122.5659166666666,-43.424916666666576,-22.519916666666575,-93.70791666666659,1.541083333333404,62.87608333333344,70.32208333333341,76.63908333333342,44.30908333333343,37.04708333333343,48.59008333333344
5785,-106.39225000000002,-89.89325000000002,-73.84125000000003,-98.46125000000004,-29.117250000000013,-11.367250000000013,13.92474999999996,44.18874999999997,155.71675,67.35374999999999,66.99275,60.895749999999964
6822,4.89541666666662,-52.02358333333336,-49.53258333333338,56.84841666666665,-0.6385833333333721,-81.78658333333337,14.18341666666663,78.07841666666661,29.55241666666666,-65.40858333333335,35.61641666666662,30.215416666666613
1319,315.4338333333333,50.2018333333333,-44.104166666666686,-39.199166666666684,1.8998333333333335,-20.115166666666653,-111.98516666666669,-103.52116666666669,-13.529166666666697,-15.30516666666665,-52.29316666666668,32.51683333333335
2691,-74.84408333333334,-104.46308333333334,-102.96008333333334,-78.38408333333334,-2.9220833333333474,3.4219166666666467,11.836916666666667,13.852916666666658,19.36491666666666,24.41291666666666,94.90391666666665,195.77991666666668
510,-115.52916666666664,-100.01116666666664,-34.48716666666664,-22.871166666666625,-38.18816666666663,56.590833333333364,63.27083333333337,58.47283333333337,63.50983333333335,25.97483333333338,35.890833333333376,7.376833333333366
4141,244.0450833333333,198.97008333333338,179.43708333333336,109.77308333333337,109.03908333333334,10.011083333333318,-162.72091666666665,-111.90691666666663,-114.06591666666668,-129.52691666666664,-132.89091666666667,-200.16391666666664
4340,-94.68725,-3.6542500000000473,-42.332250000000045,-51.03125,-47.38125000000002,-114.43025,-42.550250000000005,-50.02525000000003,-15.764250000000004,49.941749999999956,183.17474999999996,228.73975000000002
7549,-33.72724999999997,55.48475000000002,53.83575000000002,-14.712249999999983,152.18975,129.41775,41.24475000000001,-102.16324999999998,-52.47124999999997,-112.55124999999998,-65.63924999999998,-50.90824999999998
3718,-12.95816666666667,-93.18716666666666,-21.489166666666677,-13.782166666666626,-22.100166666666667,-74.54016666666666,-5.8641666666666765,9.540833333333353,1.8298333333333403,26.630833333333328,96.24383333333333,109.67583333333334
6035,101.41341666666665,102.22941666666662,76.62541666666664,43.40741666666662,54.58441666666664,59.39441666666664,-0.9045833333333348,-7.17558333333335,-58.319583333333355,-163.46958333333336,-103.95558333333335,-103.82958333333335
1736,-143.19833333333332,-139.04133333333334,-50.903333333333336,38.69566666666668,37.04666666666668,24.592666666666673,14.554666666666662,37.62366666666668,52.17566666666664,45.07966666666664,39.21266666666668,44.16166666666669
4946,-149.14749999999998,-148.93650000000002,-151.8625,-113.72750000000002,-36.109500000000025,-2.777499999999975,59.916499999999985,121.16950000000003,111.57850000000002,79.60849999999999,120.21350000000001,110.0745
3197,-197.07533333333333,-24.918333333333294,-7.521333333333359,74.57166666666672,127.51666666666665,121.36666666666667,107.40266666666662,-38.20533333333333,28.354666666666617,53.49266666666665,-96.28733333333332,-148.69733333333335
4030,-87.80650000000003,-95.1445,-91.74650000000003,-144.15250000000003,-116.9015,-98.71550000000002,-80.81850000000003,-20.889499999999998,64.62150000000003,207.92450000000002,230.76849999999996,232.86049999999994
5394,31.573249999999973,-55.382750000000044,22.607249999999965,-21.039750000000026,-23.57875000000007,-29.221750000000043,-80.36875000000003,-39.769750000000045,-19.228750000000048,4.111249999999927,79.92024999999995,130.37824999999992
3856,299.37283333333335,255.70483333333334,128.56083333333333,122.48383333333334,22.971833333333393,-78.71416666666664,-148.2231666666666,-105.57516666666663,-96.47816666666665,-103.16616666666664,-110.13916666666665,-186.79816666666665
3223,-138.20558333333327,-104.99058333333323,-32.67858333333322,32.322416666666754,21.32341666666673,37.52141666666671,47.07141666666678,58.877416666666704,12.433416666666744,60.54241666666678,20.033416666666767,-14.250583333333225
3395,-22.742916666666645,42.47608333333335,41.61708333333337,41.07308333333333,36.614083333333326,43.16508333333337,18.294083333333333,-58.945916666666676,-24.715916666666658,-26.462916666666672,-43.181916666666666,-47.18991666666665
1767,48.94475,63.368750000000006,83.08374999999998,29.898750000000007,16.31575000000001,11.446750000000009,-4.214249999999993,-44.492249999999984,-51.31724999999999,-52.37124999999999,-48.417249999999996,-52.24624999999999
4587,-63.7526666666667,-58.73266666666669,-50.3006666666667,-41.8306666666667,-22.043666666666695,21.128333333333273,27.18933333333331,42.631333333333316,32.1223333333333,35.64433333333329,32.00433333333331,45.940333333333285
3677,-27.371083333333218,-30.98708333333326,10.346916666666743,87.41091666666671,61.682916666666756,-2.1810833333332766,77.86491666666677,-29.643083333333266,-42.27408333333324,-33.55508333333324,-16.92908333333321,-54.365083333333246
1199,50.37233333333336,-33.83966666666663,-53.03866666666664,2.671333333333365,-22.20066666666665,-61.092666666666645,4.635333333333364,-1.412666666666638,-61.04566666666665,78.90833333333339,83.23733333333334,12.805333333333351
1002,76.9120833333333,36.830083333333306,134.7530833333333,84.04608333333331,22.485083333333307,-40.64091666666667,-92.34991666666669,-19.95691666666667,-44.35791666666668,-80.78791666666669,-6.946916666666681,-69.9859166666667
6308,137.29375,-23.726249999999993,-98.22924999999998,-14.575249999999983,-16.250249999999994,-56.972249999999974,-66.79325,-10.949250000000006,18.400750000000016,31.80574999999999,22.684750000000008,77.31074999999998
6322,-26.25583333333327,89.07616666666678,20.85316666666671,70.45016666666669,29.370166666666762,-61.16383333333329,85.55316666666675,-25.22583333333324,-120.2668333333333,-17.47783333333325,-34.48783333333324,-10.424833333333254
6950,105.81158333333329,107.58558333333329,67.21358333333333,-67.90641666666667,-41.841416666666674,9.937583333333322,-48.2984166666667,-40.31341666666668,1.5685833333333221,-35.331416666666684,-59.07741666666669,0.6515833333333205
850,-158.0076666666667,-72.35666666666668,-114.8706666666667,-104.95766666666668,-113.02866666666671,-112.1036666666667,-163.93166666666667,55.81133333333332,79.00833333333333,218.4953333333333,258.8843333333333,227.0573333333333
1714,-184.8555,-236.6775,-312.74850000000004,-115.6395,-134.46950000000004,-246.13350000000003,69.54250000000002,114.40049999999997,177.7405,216.4955,312.1875,340.1575
5687,-62.0093333333333,-125.29133333333331,-65.83933333333329,-72.6823333333333,-70.7763333333333,-9.978333333333296,11.094666666666683,-45.815333333333285,124.3556666666667,64.14566666666667,149.67566666666664,103.1206666666667
5523,-157.99575000000004,-89.33375000000001,-66.34775000000002,-70.28875000000005,11.00524999999999,18.834249999999997,2.625249999999994,10.855249999999955,70.12925000000001,160.42825,52.14724999999993,57.941250000000025
2408,-93.54950000000001,-52.3895,43.755499999999984,52.4795,49.162499999999994,40.5975,40.71949999999998,37.69449999999998,39.36149999999998,12.225499999999982,-83.52750000000002,-86.52950000000001
3823,102.45758333333356,87.81358333333355,177.14158333333364,31.746583333333547,59.716583333333574,5.246583333333547,42.37758333333352,3.347583333333546,-40.27441666666641,-158.73841666666647,-118.61841666666646,-192.21641666666642
5304,-242.0115833333333,-246.2285833333333,-270.9015833333333,-228.52558333333332,-141.33158333333324,-82.38858333333326,-24.689583333333303,119.96141666666665,144.32841666666673,260.89041666666674,339.24941666666666,371.6474166666667
3137,131.74433333333337,55.43533333333335,25.268333333333374,-57.32866666666661,0.021333333333359406,-3.618666666666627,-15.979666666666617,-13.522666666666623,-26.46466666666663,-76.47466666666662,-27.81366666666662,8.733333333333348
36,-195.9469166666667,-151.93891666666673,-178.05391666666674,-4.387916666666683,43.59908333333328,65.63408333333325,139.5890833333333,112.1370833333333,127.72508333333326,123.80708333333325,46.206083333333254,-128.3699166666667
828,-45.69291666666669,79.73508333333331,60.866083333333336,37.15008333333333,27.86908333333332,87.8580833333333,13.417083333333323,-75.83591666666669,-95.22191666666669,21.502083333333303,-50.931916666666666,-60.71491666666668
4801,-119.03033333333337,-113.50833333333333,-133.77733333333333,-113.49733333333336,-15.597333333333324,37.64966666666663,41.56666666666666,61.51766666666663,101.65766666666667,90.8046666666666,85.94066666666669,76.27366666666666
3616,192.05408333333332,207.76408333333336,150.22208333333333,45.70808333333332,-22.009916666666697,-38.55191666666667,-123.76091666666667,-59.64891666666671,-61.87691666666666,-89.85791666666671,-102.96691666666669,-97.0749166666667
7506,-31.02866666666668,23.149333333333345,18.855333333333334,-12.710666666666668,-31.176666666666677,20.14033333333333,17.950333333333333,-61.989666666666665,13.344333333333338,20.81633333333332,23.663333333333327,-1.0136666666666656
7699,69.39549999999997,70.44149999999996,-60.16850000000002,-60.98950000000002,8.630499999999984,-18.732500000000016,-61.26350000000002,8.332499999999982,-15.516500000000036,-42.123500000000035,36.017499999999984,65.97649999999999
6564,90.97949999999992,25.96249999999992,-37.125500000000045,54.646499999999946,68.36649999999992,39.29849999999993,134.27449999999993,116.47749999999996,-126.68450000000007,-168.51150000000007,-117.29850000000005,-80.38550000000006
7178,-129.1693333333333,-57.978333333333296,-8.57033333333328,15.799666666666724,-56.03533333333331,78.7696666666667,28.369666666666717,19.496666666666727,15.499666666666712,-26.12433333333331,65.32566666666668,54.616666666666674
3524,-16.023250000000075,-7.053250000000105,-12.762250000000108,-52.547250000000076,-75.75725000000006,-27.334250000000054,-36.166250000000105,-38.2072500000001,-70.90125000000006,125.14074999999991,108.7087499999999,102.90274999999997
2776,182.2545833333333,204.97158333333329,173.3045833333333,142.93158333333332,75.78858333333329,-28.6144166666667,-26.633416666666676,-81.91541666666669,-160.40741666666668,-158.88441666666668,-161.9824166666667,-160.81341666666668
3380,15.834583333333285,-62.25541666666669,12.595583333333309,24.195583333333275,16.59558333333331,-49.891416666666714,-4.106416666666689,8.098583333333295,14.495583333333286,-15.577416666666693,-25.04541666666671,65.06058333333328
1504,-17.760833333333323,59.15316666666669,111.77716666666666,23.89116666666669,57.62316666666666,13.0951666666667,-29.70683333333332,33.7201666666667,-12.989833333333337,-130.39483333333334,-68.79883333333333,-39.60883333333334
4446,-52.01083333333338,-43.44783333333339,-15.999833333333413,-10.065833333333387,38.95216666666664,35.20516666666657,41.7711666666666,43.311166666666566,12.698166666666566,7.1271666666665965,-0.3248333333334017,-57.21583333333342
2717,-117.8673333333333,-115.2623333333333,-115.49933333333331,-112.0863333333333,-0.5023333333332971,19.985666666666702,31.198666666666696,54.64266666666671,109.38166666666669,120.74466666666669,67.88766666666672,57.376666666666694
5916,161.7431666666667,240.18916666666672,192.92816666666675,142.1271666666667,-42.4468333333333,-133.8698333333333,-77.45283333333327,-60.516833333333295,-95.11183333333327,-97.7138333333333,-101.27083333333331,-128.60483333333332
4751,-40.49016666666671,-37.07816666666673,-41.09016666666673,-46.5531666666667,-45.67616666666669,-43.30116666666669,-35.505166666666696,-17.98616666666669,17.064833333333297,63.57383333333331,79.20983333333328,147.8318333333333
11,-222.48191666666662,-227.84891666666664,-184.04091666666665,-162.1339166666666,21.28608333333341,27.128083333333393,92.93308333333334,148.66908333333333,146.91008333333343,120.61008333333336,169.21808333333342,69.75108333333333
6439,-129.60916666666674,-32.05016666666671,27.07283333333328,152.16483333333326,139.89583333333326,113.5958333333333,1.9968333333332566,-55.57316666666674,-71.07616666666672,-34.634166666666715,-49.21516666666673,-62.56816666666674
3387,-42.998416666666685,-36.601416666666694,-66.67441666666667,-76.14241666666669,13.963583333333304,21.49658333333332,30.49858333333333,33.97258333333332,-17.72741666666667,47.491583333333324,46.63258333333334,46.088583333333304
2404,-79.4358333333333,-78.9318333333333,-73.8158333333333,-68.7958333333333,-70.7358333333333,-29.575833333333293,66.56916666666669,75.2931666666667,71.9761666666667,63.4111666666667,63.53316666666669,60.50816666666668
5453,-65.23983333333342,-62.73983333333342,-30.295833333333405,12.434166666666613,89.32016666666658,2.2451666666665915,112.57616666666655,96.86116666666663,50.871166666666625,-13.106833333333384,-117.38183333333342,-75.5438333333334
7217,139.37891666666673,108.51891666666671,36.81391666666673,80.94591666666673,34.9979166666667,-73.31208333333328,-94.48508333333328,-39.35408333333328,-40.98608333333328,-112.16908333333328,-35.02908333333329,-5.320083333333287
